cpu_usage,memory_util,disk_io,error_count,latency_sec,queue_depth,priority_level,dependency_count,retry_attempts,data_volume_mb,workflow_failed
0.5560656224324976,0.5628369663980353,0.20425535046934595,5,9.493322189350945,13,1,0,4,4751.040549407028,0
0.6714225143023492,0.5626855739203929,0.14713479412875394,2,41.18674649055344,7,1,3,1,2638.541858796664,0
0.8955788089483032,0.5695912371956544,0.3004826002215983,4,0.032620290683283315,13,1,6,3,8923.171466211526,0
0.4963459563452705,1.0,0.3650739427905373,2,52.866396479231376,8,1,7,4,4961.572701570427,1
0.43830127942136243,0.7454838630578884,0.0013118449475239236,1,16.71125635789305,17,1,6,0,6031.8387885847205,0
0.4996485912830927,0.7575104117977675,0.0547995967113627,3,9.457651515624327,9,1,2,3,1047.1202332393054,0
0.7830804235404148,0.9075708635079606,0.37453005938059986,4,1.292881680178386,13,2,3,4,3890.872432564763,0
0.6657502219319369,0.7096972897566284,0.32933066555024165,7,18.412923343246824,2,1,6,3,9447.81437729049,1
0.4940479592465922,0.5852394635448243,1.0,4,8.152236139135994,4,2,7,0,5936.103303336712,0
0.7026534866226712,0.6009125377287554,0.42943495732702214,6,19.032017217833406,2,1,6,3,3510.5683659103706,1
0.619415509869608,0.6320996851464841,0.9033921265130637,4,51.989740506661626,4,3,5,3,6294.105088252772,0
0.7937289981065778,0.6406944408725396,0.3637431608631262,1,26.22576800520332,18,1,8,4,9113.06978682335,0
0.4595893812245295,0.831907385909245,0.10616887470097945,1,6.4496276818671845,5,1,8,2,2812.5069446786415,0
0.5344675706804464,0.6629864714518249,0.03340181346361077,7,34.525266331376166,19,1,6,3,5100.6555128596765,1
0.5215783693735685,0.8331600193038948,0.4567357728343442,4,32.757915517498134,10,1,7,2,9591.037473726377,0
0.30729701037357626,0.6298208549728544,0.3099731392356075,3,69.13219925171433,18,1,5,1,1806.7218186546813,1
0.6592240554129152,0.6696587975790227,0.014815696335462597,3,45.81442037080812,10,1,0,3,7224.672863407444,0
0.6522110544359778,0.1504498288669731,0.1339097876123271,3,36.1119625434569,5,2,0,2,6183.361981209525,0
0.6010226913284922,0.8790819186756204,0.9425731537632343,3,48.10133096719095,17,3,5,1,6828.783798292285,1
0.5530825733249706,0.7366221189744981,0.20818493819650513,1,27.31237863639875,13,1,1,4,3577.0743436089397,0
0.3169258515899171,0.8995025274649131,0.1700755125217647,1,28.49173638187601,17,3,7,3,3207.405797489273,0
0.5158709354469282,0.0,0.18358055911499965,3,63.1788060686313,9,3,0,4,6873.675738824868,1
0.5314570966946461,1.0,0.07029271777577874,0,2.711580536324959,12,2,1,1,2233.878522534999,0
0.4395445461556762,0.6151025929612066,0.13799563576775103,3,49.35891026281879,14,1,7,4,4254.5819741041505,1
0.5677428576667981,0.9270457041843791,0.13852172533561122,3,27.784170486244484,14,1,5,4,1962.9289959238884,1
0.6808101713629077,0.3900235182186173,0.016132602220829344,0,24.17021157493296,8,1,9,0,182.21792712096445,0
0.977237180242106,0.8031934762656424,0.43774679148391493,2,18.942081326125745,5,2,1,1,9703.567864376888,1
0.6349155625663677,0.386646109206586,0.16161552679913094,1,33.07348041128376,19,1,1,4,4373.859488698548,0
0.6515100781445529,0.4940577598260487,0.5180948519348694,2,29.129410669906672,14,1,6,2,9696.56118275627,0
0.5851108168467666,1.0,0.5698328063216571,4,21.705952265460656,9,1,4,1,1489.2028457014783,1
0.21624575694019166,0.6023293998091633,0.07147489330621874,4,15.946845097666982,7,1,4,0,5914.931116629112,0
0.5946972249101566,0.7043582182949307,0.32131677704139283,1,8.106609049018708,8,2,7,3,2089.642924633272,1
0.6120460419882052,0.8675169326721885,0.19175785732822295,3,15.523925112966596,14,1,6,4,7921.73385693642,0
1.0,0.7739204719931512,0.636471161790708,3,19.754097074780564,14,2,8,2,7858.659588733654,1
0.5615278070437755,0.6876047262858941,0.07290466408988917,2,33.02462144333684,11,2,3,0,1214.8107754891867,0
0.6603094684667224,0.7412402506165564,0.3397871335150334,2,69.26171769363009,14,1,9,1,9129.438083476252,1
0.5930576460589513,1.0,0.280758389352927,3,17.680876129731622,8,1,3,4,2026.8335073119238,1
0.36626439247609355,0.6355953007416036,0.1049955586170477,2,9.525382925056597,3,2,1,0,6168.475681734668,0
0.8285645629030041,0.7002747616787419,0.04406347274420626,3,15.710078173938042,18,1,2,0,9857.77283886827,0
0.7503866065373548,0.912663599001903,0.3163554490756285,2,33.066895352042295,3,1,0,2,8835.725694187002,1
0.7582063894086094,0.926381483239496,0.4025081261356413,1,41.77270919592545,13,1,0,3,9569.982892755574,1
0.4181225090410522,0.9467575763900951,0.11377580719805303,0,44.56690426139086,12,1,6,3,3491.7278350593824,1
0.8805588621872198,0.8096825555072962,0.31054981880414945,3,46.554159964685326,15,1,4,3,1145.1988579726872,1
0.3196297874415438,0.36424877181737914,0.15082296617441024,4,49.38461175223949,18,1,2,1,1964.634045565556,1
0.7173714187600541,1.0,0.37469825124982514,4,24.422327250536604,5,1,6,0,5054.899461258477,1
1.0,0.363413651745328,0.0666489377118213,3,71.06280367482415,7,1,1,1,7952.973814905889,1
0.4018927349738623,0.7256588663097583,0.6627694185818974,3,22.904629576824718,11,2,2,0,1586.5210774203647,0
0.4867404540794456,0.46143103749516057,0.10165454782038562,6,32.18681152681818,11,1,0,2,6631.342169381495,1
0.6199302730175282,0.6339654133517519,0.13755819455650167,4,55.91654143545384,15,2,7,2,3303.4182799911673,0
0.49930486917676015,0.7321906025758701,0.017954286853111824,4,41.32850055975531,10,1,1,1,3477.9005166823194,0
0.28986731378677344,0.7303393038625683,0.035470312907013406,5,14.816934880454767,15,2,6,1,6652.98552856347,1
0.6137125949612054,0.7554801885588212,0.21761552639652182,1,30.112716605937056,13,1,8,2,4723.29425337888,1
0.387539257254779,1.0,0.09342554016771737,4,47.239295121729725,14,2,5,4,8139.12960095734,1
0.6947184861270363,0.763383575378495,0.5414173523241018,2,3.130594409408836,17,1,1,3,1643.5932456619878,0
0.4161151531532393,0.5889608411773378,0.0044407217083325115,4,45.013855902579735,13,2,1,3,7920.487870693681,0
0.9099868810035079,0.8910217920720893,0.14297269669641213,5,37.80307880026906,10,1,8,2,735.9289557684666,1
0.4433493415327525,0.9473676222311602,0.12345048340249289,2,53.67840967702746,1,1,9,3,2021.1334144314894,1
0.5355876967588649,0.3430980462157519,0.005855055500963134,4,16.16137355322718,1,1,7,4,6595.882173581337,1
0.7627034434739339,0.7993500174624646,0.03984294699137661,1,49.9178683117849,15,2,8,4,8563.763999459605,0
0.3538271367132089,0.8252931855777246,0.16014777164272365,2,33.19216494801663,16,2,3,0,2601.5283146195557,0
0.6454919869208259,0.5756091241600021,0.2036931657701976,4,65.32100608104575,12,1,3,1,3339.196897706238,1
0.8614285508564856,0.9939267033279049,0.15540026497191659,1,85.7209987562665,6,2,1,3,5417.495408038725,0
0.2785033530877544,0.6124861032418684,0.22710589125399677,1,60.76660878105105,6,2,9,4,2194.570784244093,1
0.6369267717064608,0.6813941133678856,0.271258016389055,0,39.61037356216449,12,3,0,1,8130.446989716306,1
0.6519765588496846,0.6067320439290326,0.002992017137445815,3,76.4200799212361,15,2,9,1,7759.0027855570315,1
0.7563645743554621,0.6538947618953669,0.18713960098998567,3,42.069560833359674,4,2,3,0,1538.387948461238,0
0.3526098578243836,0.37593122827619957,0.9931266663028914,4,11.841085729547672,4,1,9,1,4691.914344984658,0
0.3359086773831447,0.28998727935142643,0.21958653647544765,2,29.214533860968494,2,2,9,1,7770.794889880752,1
0.7043883131233795,1.0,0.3395349639671689,3,45.23344372590003,12,1,7,2,3439.5623579238063,0
0.6593969346466372,0.43825966292041807,0.11213057390696411,6,46.519083112401276,7,3,1,0,6367.757544905544,1
0.6500985700691753,0.4021519126359232,0.4461546392012993,2,7.494702203846806,9,1,7,0,597.10990242997,0
0.6692896418993951,0.11165247159907132,0.444737827946904,2,8.129354270806548,9,1,0,3,6126.018729240248,0
0.46399505568430177,0.49025956307762447,0.22100187786082698,2,23.173803075803036,8,1,0,1,1611.2645020060095,1
0.6464507394322007,0.31922755164812544,1.0,4,40.69087226912381,14,2,3,3,8322.774918633068,1
0.6586144946597362,1.0,0.040248122185312464,1,43.25125099759839,1,3,6,4,3618.949689446737,1
0.45712971639472644,0.9024542723356586,0.00512787601754016,4,32.82610248209621,12,1,8,1,2887.3832410091377,0
0.9731549022289513,0.4779624137055691,0.4411092251879348,3,13.311425329647047,2,2,4,4,8424.800869443701,1
0.6947665841823575,1.0,0.49376139241978384,3,64.73885886038605,13,2,1,2,596.425828410921,1
0.36173930055947023,0.8954413717478986,0.03842066606354119,5,8.558838763139207,4,2,6,1,4026.4271134100136,0
0.7313107217267659,0.5687921541228445,0.09260341930441045,3,56.04681489707523,18,1,1,3,3763.0350516928106,0
0.4050636659545357,0.025148571281606746,0.0053124698119395,1,44.77646566900731,19,2,8,3,2919.523705070553,0
0.7574169207484904,1.0,0.10414836475549698,1,55.60664607743457,16,1,8,1,9126.367886814623,0
0.8317191158014808,0.302606883309101,0.4450291356384336,3,21.11133414154166,14,2,2,3,7534.19109581555,0
0.4358635363296579,0.23865031326077707,0.218918782671621,5,27.146916038215917,8,1,7,1,732.8393255001939,0
0.7926752258488643,0.90564260800241,0.12835720292800248,4,31.10085114562087,12,1,3,0,7175.405749406045,1
0.6825561853872997,1.0,0.1394400189478096,2,20.472044787969697,9,2,2,3,5320.26141797506,1
0.764412031998898,0.9960682046276296,0.0004063628083043444,7,34.50516906990197,6,1,0,1,9018.592154575634,1
0.9793585965307895,0.7909772800130899,0.10691700717336211,0,61.58178912142415,18,1,4,1,3198.161611748749,0
0.5509223767994259,0.7986885854163215,0.31192652596815523,4,4.063323056640542,2,2,3,3,5784.203796134871,0
0.44925276712850204,0.863353889695077,1.0,2,16.8557658357782,8,1,0,0,5057.477219935761,0
0.4220971140748953,0.8397321474466913,0.5633144995874073,3,14.685093625874874,14,1,9,3,4946.652971653297,0
0.4368379430069123,0.720297855992344,0.00716333502465495,1,28.11163475727905,6,1,7,1,4615.443455220405,0
0.5845796581171792,0.6760502759879691,0.6864881247666776,3,27.28947462042258,10,1,7,0,2135.7318077695845,0
0.6682303949633288,0.6343517180251195,0.4586318072130457,1,45.446291688814114,8,1,7,4,7581.528232674688,0
0.6553381598660037,0.461508852783331,0.45475165450469984,3,30.6744620584275,17,1,2,2,4568.226724118958,0
0.7654366498072047,0.5798312307833065,0.18374443585693379,6,36.05766553438605,12,3,5,3,9589.311122525796,1
0.6026003783755813,0.22676079645115366,0.1522519877985587,3,37.968960910240014,17,1,6,1,2682.0034292084856,0
0.8907068154314634,0.6254150933013125,0.10825469099469391,2,34.90808122411623,13,1,8,0,6859.164012307707,0
0.5470686333524087,0.40285222321227065,0.02038565719028126,1,44.066261229151834,19,1,4,0,9413.099088427174,0
1.0,0.3741026706960573,0.07772269512990825,4,27.553532357345098,12,1,8,4,6668.237397859316,0
0.7251334695530012,0.6949735377883697,0.08494914255028,4,62.92736792149996,16,2,5,3,8725.601785412207,1
0.42856848871674347,0.9980005715861499,0.19853936536781008,3,80.83239693437585,5,2,9,0,8292.06150159436,0
0.3858215003877775,0.8795791515005783,0.4128371647820147,1,44.12461949534139,16,1,9,4,3665.165383341138,0
0.696494483048637,0.25737484909420577,0.19262777658469646,4,34.55982327418122,6,1,9,1,6041.227005401016,0
0.5553074429348298,0.40259296585741566,0.017875467018745223,2,42.49164618634488,11,1,3,4,1646.9872641324205,0
0.7428000988184184,0.885192796997054,0.9495280213190269,4,7.979338282327117,17,2,0,3,5401.706238686435,0
0.6946475249147089,0.4043781516154226,0.8579637487056131,1,33.6021093493083,14,1,0,4,2381.177520961938,0
0.5854342174686255,0.5938417125007439,0.4613997707183753,5,15.373507861027829,6,1,9,0,7462.994468029211,0
0.430641256386319,0.7875130247561379,1.0,3,40.1995383448066,11,1,4,0,5327.778376732033,0
0.29703055506282705,0.4079138862840912,0.2358962329938869,1,15.472813840457054,12,2,2,2,4171.150890053439,0
0.5106970095865957,0.67634387653649,0.98717882393487,2,23.104451092822078,13,2,4,4,2761.091252053078,0
0.7712797588646945,0.3164936262704489,0.023584756034750947,1,7.439418110461048,4,3,4,1,9987.11497022874,0
0.6428187488260407,0.4996580890121966,0.13656086989388305,5,6.535086201046639,7,1,0,3,809.9341567608335,0
0.35085224425760236,0.7299454835356343,0.07661529881957732,1,37.09747605872093,2,1,7,2,531.2507376669582,0
0.6346361851702363,0.2517515666170827,0.06538452736569246,3,12.623078433631392,6,1,4,4,2250.848264889259,0
0.6770634759457673,0.7601186844900998,0.0455270962113255,2,51.27547967571154,6,2,4,1,9713.617340415414,0
0.42322851275977336,0.6450905502683297,0.2921867917175943,3,10.922218231733755,18,3,8,2,9794.457866367846,0
0.6307450211891056,0.788122488604287,0.4560462873369479,2,39.06509002571542,8,1,7,0,6583.784574244146,0
0.6116417436892,0.7059785335161654,0.25903719680874804,5,14.76248742056483,8,1,0,3,8813.056005343407,0
0.3714059404338753,0.9910351074934611,0.04768560470034754,4,37.70939550067052,8,1,2,4,2218.2211353238745,0
0.6715574720696567,0.6813061256619768,0.49999900374439626,5,0.6957465819027888,8,1,6,1,9723.216732348574,0
0.7121569052736468,0.5426486147186868,0.3031430964652191,2,20.936340487408835,1,1,0,0,1513.57001638169,0
0.8166102486350554,0.680574375758071,0.14738813843333426,3,13.075734294245297,2,1,0,2,1101.1393629984168,0
0.8107604104069805,0.785824507259097,0.3363772971201204,2,47.6646515061796,12,1,4,3,1210.8942385480016,0
0.32446612640858175,0.6622150175814261,0.09029300837961514,1,39.245249289084086,15,1,8,2,5773.966440398391,0
0.4124349920169754,0.6601479228009706,0.12702406034818886,3,5.348478907690357,4,2,5,2,7831.646567108718,1
0.703007053441732,0.4745020780483112,0.7484356205888114,1,25.93638526758239,3,1,9,1,3730.0050609588675,0
0.7027571901824418,0.484274770612263,0.10296033986713919,7,14.553643145543308,14,1,1,0,9781.170279082653,1
0.7030095372612095,0.29934868205007664,0.19045684113896824,6,49.005143877370855,8,1,8,4,4400.759367371462,0
1.0,1.0,0.6625676412785252,3,55.43048295307877,13,2,5,1,1589.4406526548412,1
0.7141781021386334,0.33903419115217875,0.36901429555311965,4,1.1670970697837326,19,2,4,3,4713.070807042754,0
0.8271131280361198,0.4767737005510232,0.019266603742221822,1,46.53405948762962,5,1,4,2,6822.467937682155,0
0.7908003526986405,0.4703981836077007,0.04780531902139673,1,13.53407861484581,13,1,2,3,8339.035226993348,0
0.7302782502611596,0.8737310942361103,0.0023617493171920845,2,24.941664545613616,1,1,5,1,4641.80607057027,1
0.5369461510719309,0.5762625804269931,0.29902401204044743,3,30.64508458121914,16,2,3,1,5976.707577886758,0
0.7517938440986535,0.9619355181684335,0.17808473610307013,3,66.33212327110945,2,2,9,4,2746.712650372648,0
0.4454349570924856,0.4816273439390329,0.04325634017703105,1,9.923005459382296,7,2,1,2,6494.573611414588,0
0.5526362786519982,0.7197485405559505,0.9505555029945666,4,46.69499445286604,6,1,2,1,9861.122245108403,1
0.5029272904341793,0.4411632366850607,0.2262896563885388,1,6.569911836607645,5,3,8,3,585.6303686191592,0
0.6163748278772645,1.0,0.08307933909276143,3,5.188128303185312,4,3,8,4,8876.653639981161,0
1.0,0.3531003952426218,0.20830651561575467,3,30.5692689683831,2,2,5,3,5666.596777398476,1
0.22654696148165032,0.7274551775567569,0.34147455788197684,1,30.434589819794454,10,1,9,2,2595.7767296667694,0
0.7372520380749027,0.8084442202330246,0.023790640431015243,2,26.64636636938507,5,1,9,4,9553.408129091653,0
0.27745682576206965,0.7534497743628745,0.09635255297552786,4,53.19192578750995,18,1,8,4,4885.207600283099,0
0.5056136268421133,0.603678085280573,0.4934658907052556,2,12.782282488617021,10,1,3,4,3383.7334915665174,1
0.8177901193934732,0.6175448250666434,0.18466971646720418,0,27.08125127773397,15,1,4,0,1896.8265198813274,0
0.6128560038190926,0.6609528679947774,0.23727903828174104,4,56.55230903210611,9,2,9,4,2520.0768815409547,1
0.38445104441413874,0.6132494995928779,0.17012145504069337,0,74.18367933377357,11,2,5,3,8345.20551175528,1
0.4569392581480063,0.8909697791987274,0.013467812670047109,2,22.739002726228406,17,3,8,3,6182.659092239942,1
0.7359195497869352,1.0,0.054366569227558094,5,1.3410183276582472,9,1,4,2,9141.13163293433,1
0.45392667365657263,0.5106270537480416,0.17692907022668283,1,55.81096451535916,16,1,7,1,2396.4876763620796,0
0.643291717916395,0.30754925510523057,0.0704075424747072,5,47.303131002405244,6,2,0,1,1299.2718811041245,0
0.6091143679807627,0.6279294879121863,0.015381365860838053,4,20.220154208430493,11,1,4,0,160.26655665834105,0
0.46967993047883655,1.0,0.5566968139162292,4,17.68525083581587,17,1,9,4,5127.8341723983385,1
1.0,0.4490813580075673,1.0,3,15.65215672681137,4,3,0,0,9983.238610781682,1
0.7267838044636022,1.0,0.4727180809703227,6,23.10826928530733,15,2,9,2,6980.156161304526,1
0.19497148266847852,1.0,0.5768029806808435,2,36.32136284803262,1,1,5,2,3153.106460454946,0
0.6372908629538855,0.5116029395730014,0.0831125168127634,4,18.679708345264565,1,2,6,1,8780.8999719591,0
0.4676427070463224,0.7922457697963189,0.9704023064576364,2,21.20839448875519,9,2,4,2,7839.0504332808005,0
0.7704866669592447,1.0,0.06579241405241347,5,42.82558038821151,12,2,0,4,252.61014415773863,1
0.44149585231345984,0.5552180647531283,0.9074235954606155,3,0.3517171788225468,4,2,5,3,8186.918757356122,1
0.5770527117066202,0.5991049099744096,1.0,3,22.481285601728413,13,1,9,2,3075.2148966611103,0
0.7009974557960914,0.5045797715128391,0.37314983450540457,3,3.5188203819820316,7,2,4,0,1581.7672993776507,0
0.7731510388340243,0.3963108173267833,1.0,1,32.168249467058025,8,1,5,4,2340.6753133970383,0
0.3599407185888447,0.48768061373349825,0.25287010876782184,3,8.788108162837489,13,1,9,2,4738.940063313877,1
0.5330997528318103,0.3440149333094359,0.09014582174769585,6,47.800202536528595,11,3,6,2,4306.192477973309,1
0.5050109377678087,0.6585208670648065,0.17234050289784286,3,3.70725208415989,9,1,6,4,2959.984263804845,0
0.4693341534852576,0.4575066922353396,0.27009637912848533,1,5.451571307229088,16,2,1,2,1804.9613898496239,1
0.9530908480562194,0.7084464779476869,0.02276691066415316,3,22.727734081967647,10,2,2,3,7646.084817457476,0
0.6809963421921911,0.2610260884490932,0.2921308810184853,3,64.222145833541,11,3,5,1,9902.08685897568,1
0.3478232091329909,0.7327200580536143,1.0,2,44.22384906843151,12,2,2,4,7800.136646154935,0
0.7835723894109552,0.8583822404022312,0.0632561823346001,3,8.446282109079313,14,1,1,0,3029.775979948258,1
1.0,0.15156608935713617,0.4719247308468735,0,3.137494647109179,19,1,3,2,2523.60871798012,1
0.8064930521102294,0.7435141424618931,0.7154601716853771,8,22.087992535085856,12,1,4,1,2254.8921730527886,1
0.29612600680919726,0.956917248118323,0.8631267107677487,1,74.76706323541723,18,1,9,0,1453.281237441459,1
